station_name,datetime,precipitation,snow,temperature,weather_condition,clouds
Station A,2024-12-01T21:00:00,2.8,4.8,16.5,Snow,78
Station A,2024-12-01T22:00:00,0.0,0.0,6.6,Clear,35
Station D,2024-12-01T23:00:00,0.0,0.0,12.3,Clear,100
Station C,2024-12-02T00:00:00,0.0,0.0,14.3,Cloudy,37
Station A,2024-12-02T01:00:00,0.0,0.0,5.1,Cloudy,59
Station B,2024-12-02T02:00:00,6.2,0.0,17.6,Rain,60
Station B,2024-12-02T03:00:00,0.0,0.0,19.7,Cloudy,93
Station A,2024-12-02T04:00:00,0.0,0.0,14.8,Clear,61
Station D,2024-12-02T05:00:00,9.4,0.0,34.3,Rain,4
Station C,2024-12-02T06:00:00,0.0,0.0,14.5,Clear,12
Station A,2024-12-02T07:00:00,4.5,2.4,9.9,Snow,2
Station A,2024-12-02T08:00:00,0.0,0.0,7.5,Clear,90
Station A,2024-12-02T09:00:00,0.0,0.0,11.3,Cloudy,2
Station D,2024-12-02T10:00:00,0.0,0.0,-7.1,Cloudy,64
Station A,2024-12-02T11:00:00,0.0,0.0,11.0,Clear,92
Station D,2024-12-02T12:00:00,0.0,0.0,27.0,Clear,7
Station D,2024-12-02T13:00:00,4.4,0.0,-7.3,Rain,40
Station C,2024-12-02T14:00:00,2.6,0.0,24.3,Rain,30
Station D,2024-12-02T15:00:00,0.0,0.0,24.7,Cloudy,53
Station A,2024-12-02T16:00:00,0.0,0.0,29.6,Cloudy,68
Station C,2024-12-02T17:00:00,0.0,0.0,31.2,Clear,40
Station D,2024-12-02T18:00:00,1.9,2.7,10.4,Snow,86
Station D,2024-12-02T19:00:00,0.0,0.0,-6.4,Clear,7
Station D,2024-12-02T20:00:00,5.4,3.3,26.0,Snow,8
Station B,2024-12-02T21:00:00,0.0,0.0,-7.4,Clear,73
Station C,2024-12-02T22:00:00,0.5,0.0,26.7,Rain,6
Station B,2024-12-02T23:00:00,7.7,0.0,16.4,Rain,3
Station D,2024-12-03T00:00:00,0.0,0.0,29.8,Clear,42
Station A,2024-12-03T01:00:00,0.0,0.0,23.3,Cloudy,46
Station D,2024-12-03T02:00:00,0.1,0.0,9.9,Rain,3
Station C,2024-12-03T03:00:00,0.0,0.0,33.6,Clear,52
Station B,2024-12-03T04:00:00,0.0,0.0,15.7,Cloudy,63
Station A,2024-12-03T05:00:00,1.9,0.0,26.4,Rain,28
Station B,2024-12-03T06:00:00,5.3,0.0,28.2,Rain,15
Station A,2024-12-03T07:00:00,7.8,0.0,6.8,Rain,67
Station A,2024-12-03T08:00:00,0.0,0.0,10.2,Cloudy,99
Station A,2024-12-03T09:00:00,2.2,0.0,6.1,Rain,48
Station A,2024-12-03T10:00:00,0.0,0.0,1.5,Clear,61
Station B,2024-12-03T11:00:00,0.6,0.7,-3.5,Snow,68
Station B,2024-12-03T12:00:00,6.6,3.4,-7.8,Snow,22
Station C,2024-12-03T13:00:00,1.0,3.8,20.6,Snow,40
Station C,2024-12-03T14:00:00,0.0,0.0,9.6,Clear,3
Station D,2024-12-03T15:00:00,8.0,0.0,13.2,Rain,100
Station B,2024-12-03T16:00:00,0.0,0.0,18.5,Cloudy,15
Station A,2024-12-03T17:00:00,10.0,1.6,-1.1,Snow,65
Station A,2024-12-03T18:00:00,0.0,0.0,24.7,Cloudy,88
Station D,2024-12-03T19:00:00,0.9,0.0,34.0,Rain,64
Station D,2024-12-03T20:00:00,0.0,0.0,-7.0,Clear,53
Station B,2024-12-03T21:00:00,8.9,0.0,21.0,Rain,43
Station B,2024-12-03T22:00:00,0.0,0.0,11.5,Clear,85
Station C,2024-12-03T23:00:00,0.0,0.0,14.6,Clear,100
Station C,2024-12-04T00:00:00,1.8,0.0,2.4,Rain,26
Station C,2024-12-04T01:00:00,0.0,0.0,13.0,Clear,7
Station C,2024-12-04T02:00:00,2.5,2.4,22.7,Snow,48
Station A,2024-12-04T03:00:00,1.6,0.0,13.4,Snow,97
Station C,2024-12-04T04:00:00,0.0,0.0,-9.8,Cloudy,56
Station B,2024-12-04T05:00:00,2.6,4.6,-3.9,Snow,82
Station B,2024-12-04T06:00:00,6.4,0.0,12.2,Rain,68
Station B,2024-12-04T07:00:00,0.0,0.0,22.1,Clear,2
Station C,2024-12-04T08:00:00,1.2,0.0,-6.4,Rain,25
Station B,2024-12-04T09:00:00,8.7,0.6,-3.9,Snow,42
Station C,2024-12-04T10:00:00,8.8,1.8,27.9,Snow,54
Station C,2024-12-04T11:00:00,0.0,0.0,-1.7,Clear,36
Station A,2024-12-04T12:00:00,0.0,0.0,2.0,Cloudy,56
Station C,2024-12-04T13:00:00,0.7,0.0,12.3,Rain,53
Station D,2024-12-04T14:00:00,0.7,1.8,30.1,Snow,81
Station B,2024-12-04T15:00:00,0.0,0.0,34.0,Clear,89
Station D,2024-12-04T16:00:00,0.0,0.0,29.2,Cloudy,75
Station B,2024-12-04T17:00:00,1.8,3.9,11.9,Snow,55
Station A,2024-12-04T18:00:00,0.0,0.0,-8.8,Cloudy,46
Station D,2024-12-04T19:00:00,5.9,4.1,23.8,Snow,66
Station B,2024-12-04T20:00:00,3.0,0.9,11.7,Snow,60
Station A,2024-12-04T21:00:00,7.6,0.0,2.2,Rain,46
Station B,2024-12-04T22:00:00,2.6,4.6,8.1,Snow,87
Station D,2024-12-04T23:00:00,0.0,0.0,-5.9,Clear,62
Station C,2024-12-05T00:00:00,0.0,0.0,32.5,Cloudy,82
Station B,2024-12-05T01:00:00,0.1,0.0,-8.2,Rain,63
Station C,2024-12-05T02:00:00,0.4,1.2,-2.6,Snow,14
Station A,2024-12-05T03:00:00,0.0,0.0,25.6,Clear,48
Station B,2024-12-05T04:00:00,6.9,4.8,9.7,Snow,81
Station B,2024-12-05T05:00:00,0.0,0.0,11.6,Clear,70
Station C,2024-12-05T06:00:00,0.0,0.0,24.3,Clear,74
Station D,2024-12-05T07:00:00,7.7,0.0,31.2,Rain,87
Station C,2024-12-05T08:00:00,0.2,0.5,-7.9,Snow,57
Station C,2024-12-05T09:00:00,0.3,3.5,13.0,Snow,30
Station D,2024-12-05T10:00:00,0.0,0.0,15.3,Cloudy,9
Station D,2024-12-05T11:00:00,0.0,0.0,1.2,Clear,51
Station D,2024-12-05T12:00:00,3.3,0.0,12.8,Rain,78
Station D,2024-12-05T13:00:00,0.6,0.0,26.9,Rain,21
Station C,2024-12-05T14:00:00,6.7,0.0,3.2,Rain,3
Station A,2024-12-05T15:00:00,4.7,0.0,-3.2,Rain,11
Station C,2024-12-05T16:00:00,0.0,0.0,33.2,Cloudy,24
Station B,2024-12-05T17:00:00,0.0,0.0,-2.4,Cloudy,75
Station A,2024-12-05T18:00:00,0.0,0.0,14.9,Clear,83
Station A,2024-12-05T19:00:00,0.0,0.0,12.3,Clear,100
Station B,2024-12-05T20:00:00,2.2,0.0,-2.5,Rain,27
Station B,2024-12-05T21:00:00,1.4,0.0,11.3,Rain,48
Station C,2024-12-05T22:00:00,1.6,2.1,28.6,Snow,22
Station B,2024-12-05T23:00:00,0.0,0.0,3.7,Cloudy,28
Station D,2024-12-06T00:00:00,0.0,0.0,29.9,Clear,98
Station B,2024-12-06T01:00:00,0.0,0.0,10.0,Cloudy,84
Station C,2024-12-06T02:00:00,0.0,0.0,20.7,Cloudy,39
Station B,2024-12-06T03:00:00,0.0,0.0,26.6,Clear,79
Station A,2024-12-06T04:00:00,0.0,0.0,22.9,Cloudy,36
Station A,2024-12-06T05:00:00,0.0,0.0,9.7,Cloudy,76
Station D,2024-12-06T06:00:00,7.0,0.0,-3.8,Rain,20
Station B,2024-12-06T07:00:00,5.5,4.1,1.8,Snow,98
Station B,2024-12-06T08:00:00,3.7,0.4,9.7,Snow,56
Station C,2024-12-06T09:00:00,1.4,0.0,23.0,Rain,34
Station D,2024-12-06T10:00:00,0.0,0.0,15.3,Cloudy,54
Station C,2024-12-06T11:00:00,0.0,0.0,11.8,Cloudy,25
Station D,2024-12-06T12:00:00,0.0,0.0,14.4,Cloudy,63
Station B,2024-12-06T13:00:00,0.0,0.0,28.9,Clear,13
Station A,2024-12-06T14:00:00,0.0,0.0,1.4,Cloudy,53
Station C,2024-12-06T15:00:00,1.1,4.3,5.9,Snow,4
Station A,2024-12-06T16:00:00,0.0,0.0,25.5,Cloudy,29
Station D,2024-12-06T17:00:00,0.0,0.0,18.5,Cloudy,98
Station A,2024-12-06T18:00:00,0.0,0.0,24.3,Cloudy,42
Station B,2024-12-06T19:00:00,2.3,0.0,-6.5,Rain,10
Station B,2024-12-06T20:00:00,0.0,0.0,-6.3,Cloudy,4
Station B,2024-12-06T21:00:00,0.0,0.0,9.4,Cloudy,80
Station D,2024-12-06T22:00:00,7.5,0.1,0.4,Snow,53
Station D,2024-12-06T23:00:00,0.0,0.0,23.7,Cloudy,76
Station D,2024-12-07T00:00:00,0.0,0.0,-2.4,Clear,73
Station A,2024-12-07T01:00:00,0.0,0.0,-4.2,Clear,2
Station B,2024-12-07T02:00:00,0.0,0.0,-9.4,Cloudy,40
Station D,2024-12-07T03:00:00,7.2,0.0,-4.2,Rain,24
Station D,2024-12-07T04:00:00,0.0,0.0,19.7,Cloudy,87
Station A,2024-12-07T05:00:00,2.0,1.2,25.1,Snow,41
Station A,2024-12-07T06:00:00,0.0,0.0,15.1,Clear,84
Station A,2024-12-07T07:00:00,0.0,0.0,-5.8,Clear,43
Station C,2024-12-07T08:00:00,1.5,3.1,17.2,Snow,42
Station B,2024-12-07T09:00:00,5.3,0.0,-9.2,Snow,74
Station B,2024-12-07T10:00:00,0.0,0.0,-8.2,Cloudy,53
Station B,2024-12-07T11:00:00,0.0,0.0,21.2,Clear,25
Station A,2024-12-07T12:00:00,0.0,0.0,-0.4,Clear,46
Station B,2024-12-07T13:00:00,0.0,0.0,29.3,Clear,39
Station B,2024-12-07T14:00:00,0.0,0.0,8.9,Cloudy,94
Station A,2024-12-07T15:00:00,8.4,3.1,23.6,Snow,18
Station B,2024-12-07T16:00:00,0.0,0.0,-5.6,Clear,5
Station D,2024-12-07T17:00:00,0.0,0.0,17.0,Clear,95
Station D,2024-12-07T18:00:00,0.0,0.0,32.2,Clear,36
Station A,2024-12-07T19:00:00,4.6,3.4,28.5,Snow,86
Station A,2024-12-07T20:00:00,0.0,0.0,33.0,Clear,77
Station C,2024-12-07T21:00:00,0.0,0.0,31.2,Cloudy,17
Station B,2024-12-07T22:00:00,0.0,0.0,-6.4,Cloudy,60
Station C,2024-12-07T23:00:00,0.0,0.0,32.5,Clear,61
Station B,2024-12-08T00:00:00,6.6,4.5,-8.2,Snow,47
Station D,2024-12-08T01:00:00,8.5,0.0,16.1,Rain,95
Station D,2024-12-08T02:00:00,0.0,0.0,22.2,Clear,55
Station A,2024-12-08T03:00:00,1.5,4.4,10.9,Snow,25
Station C,2024-12-08T04:00:00,0.0,0.0,-0.6,Cloudy,51
Station A,2024-12-08T05:00:00,0.0,0.0,13.1,Cloudy,100
Station B,2024-12-08T06:00:00,1.3,0.0,15.0,Rain,56
Station C,2024-12-08T07:00:00,9.8,0.7,-0.4,Snow,17
Station B,2024-12-08T08:00:00,0.0,0.0,3.6,Cloudy,53
Station C,2024-12-08T09:00:00,0.0,0.0,30.2,Cloudy,24
Station C,2024-12-08T10:00:00,7.3,2.0,9.0,Snow,57
Station A,2024-12-08T11:00:00,1.7,0.1,0.7,Snow,33
Station B,2024-12-08T12:00:00,0.0,0.0,21.7,Clear,31
Station D,2024-12-08T13:00:00,9.5,4.1,-9.5,Snow,66
Station C,2024-12-08T14:00:00,0.0,0.0,18.2,Clear,80
Station D,2024-12-08T15:00:00,0.0,0.0,2.6,Clear,18
Station C,2024-12-08T16:00:00,7.8,2.8,9.2,Snow,48
Station A,2024-12-08T17:00:00,0.0,0.0,32.9,Cloudy,70
Station C,2024-12-08T18:00:00,2.8,3.6,33.9,Snow,78
Station C,2024-12-08T19:00:00,2.9,0.0,7.1,Rain,59
Station A,2024-12-08T20:00:00,0.0,0.0,12.1,Clear,24
Station B,2024-12-08T21:00:00,0.0,0.0,11.8,Clear,30
Station A,2024-12-08T22:00:00,2.3,0.0,23.6,Rain,53
Station D,2024-12-08T23:00:00,0.0,0.0,26.4,Clear,43
Station D,2024-12-09T00:00:00,8.9,4.0,14.8,Snow,73
Station A,2024-12-09T01:00:00,0.0,0.0,2.1,Cloudy,4
Station D,2024-12-09T02:00:00,0.0,0.0,-8.7,Clear,92
Station C,2024-12-09T03:00:00,0.0,0.0,1.1,Cloudy,23
Station C,2024-12-09T04:00:00,8.0,0.0,-9.6,Rain,43
Station A,2024-12-09T05:00:00,0.0,0.0,-1.0,Clear,49
Station C,2024-12-09T06:00:00,0.0,0.0,7.5,Clear,55
Station D,2024-12-09T07:00:00,0.0,0.0,17.5,Cloudy,81
Station D,2024-12-09T08:00:00,0.9,0.0,8.0,Rain,8
Station D,2024-12-09T09:00:00,0.0,0.0,-8.3,Cloudy,61
Station A,2024-12-09T10:00:00,4.5,0.0,0.6,Rain,18
Station A,2024-12-09T11:00:00,0.0,0.0,13.8,Clear,72
Station D,2024-12-09T12:00:00,0.0,0.0,18.1,Cloudy,43
Station B,2024-12-09T13:00:00,0.0,0.0,-1.3,Clear,23
Station B,2024-12-09T14:00:00,0.0,0.0,-7.9,Cloudy,55
Station B,2024-12-09T15:00:00,6.4,0.2,-7.5,Snow,52
Station B,2024-12-09T16:00:00,4.2,2.7,30.5,Snow,30
Station D,2024-12-09T17:00:00,6.1,1.3,10.2,Snow,2
Station A,2024-12-09T18:00:00,2.4,0.0,16.6,Rain,42
Station B,2024-12-09T19:00:00,6.1,0.0,17.6,Rain,34
Station C,2024-12-09T20:00:00,0.0,0.0,25.6,Clear,23
Station B,2024-12-09T21:00:00,0.0,0.0,5.1,Cloudy,41
Station A,2024-12-09T22:00:00,6.3,0.0,5.5,Rain,92
Station D,2024-12-09T23:00:00,0.0,0.0,8.7,Clear,29
Station A,2024-12-10T00:00:00,5.7,0.6,31.0,Snow,10
Station B,2024-12-10T01:00:00,1.7,0.0,25.7,Rain,41
Station B,2024-12-10T02:00:00,0.0,0.0,23.3,Cloudy,22
Station C,2024-12-10T03:00:00,4.1,0.0,13.0,Rain,100
Station A,2024-12-10T04:00:00,4.1,0.0,18.6,Rain,20
Station A,2024-12-10T05:00:00,6.5,0.0,11.0,Rain,52
Station C,2024-12-10T06:00:00,0.0,0.0,19.4,Clear,56
Station A,2024-12-10T07:00:00,0.0,0.0,5.5,Clear,17
Station B,2024-12-10T08:00:00,0.0,0.0,1.9,Cloudy,18
Station C,2024-12-10T09:00:00,4.9,3.0,34.6,Snow,6
Station A,2024-12-10T10:00:00,0.0,0.0,20.6,Cloudy,14
Station D,2024-12-10T11:00:00,6.5,0.0,10.0,Rain,82
Station A,2024-12-10T12:00:00,0.0,0.0,5.4,Clear,51
Station D,2024-12-10T13:00:00,10.0,1.7,5.0,Snow,17
Station D,2024-12-10T14:00:00,0.0,0.0,22.6,Cloudy,64
Station A,2024-12-10T15:00:00,8.1,0.0,31.3,Rain,22
Station C,2024-12-10T16:00:00,3.4,0.6,11.9,Snow,75
Station C,2024-12-10T17:00:00,0.0,0.0,2.4,Clear,82
Station A,2024-12-10T18:00:00,0.0,0.0,18.7,Clear,95
Station A,2024-12-10T19:00:00,1.1,0.5,2.0,Snow,13
Station C,2024-12-10T20:00:00,0.0,0.0,34.9,Clear,74
Station B,2024-12-10T21:00:00,0.0,0.0,-0.0,Clear,99
Station C,2024-12-10T22:00:00,0.7,2.6,11.0,Snow,3
Station A,2024-12-10T23:00:00,0.0,0.0,33.0,Cloudy,69
Station B,2024-12-11T00:00:00,0.0,0.0,4.0,Clear,8
Station A,2024-12-11T01:00:00,8.9,0.0,11.7,Rain,39
Station A,2024-12-11T02:00:00,6.9,0.0,22.9,Rain,79
Station B,2024-12-11T03:00:00,0.0,0.0,19.7,Clear,48
Station C,2024-12-11T04:00:00,1.7,0.0,24.1,Rain,31
Station A,2024-12-11T05:00:00,0.0,0.0,19.9,Cloudy,76
Station D,2024-12-11T06:00:00,4.4,0.0,-6.5,Rain,25
Station D,2024-12-11T07:00:00,2.2,4.4,-2.0,Snow,35
Station A,2024-12-11T08:00:00,4.2,4.2,29.7,Snow,7
Station B,2024-12-11T09:00:00,3.8,0.0,-6.4,Rain,7
Station D,2024-12-11T10:00:00,0.0,0.0,0.9,Clear,59
Station D,2024-12-11T11:00:00,7.2,0.0,19.1,Rain,80
Station A,2024-12-11T12:00:00,0.0,0.0,8.9,Clear,55
Station C,2024-12-11T13:00:00,2.3,4.9,29.8,Snow,46
Station D,2024-12-11T14:00:00,4.5,4.0,8.5,Snow,10
Station C,2024-12-11T15:00:00,7.0,0.0,20.6,Rain,26
Station A,2024-12-11T16:00:00,8.8,3.9,13.3,Snow,75
Station C,2024-12-11T17:00:00,0.0,0.0,31.8,Cloudy,72
Station C,2024-12-11T18:00:00,0.0,0.0,30.7,Cloudy,20
Station D,2024-12-11T19:00:00,8.2,3.9,-5.4,Snow,80
Station A,2024-12-11T20:00:00,0.0,0.0,27.4,Clear,11
Station D,2024-12-11T21:00:00,0.0,0.0,14.8,Cloudy,56
Station C,2024-12-11T22:00:00,4.7,0.0,30.5,Rain,85
Station D,2024-12-11T23:00:00,0.0,0.0,-8.1,Cloudy,72
Station B,2024-12-12T00:00:00,3.8,2.5,-6.8,Snow,40
Station D,2024-12-12T01:00:00,0.0,0.0,-2.3,Cloudy,62
Station B,2024-12-12T02:00:00,1.2,0.0,21.2,Rain,78
Station A,2024-12-12T03:00:00,0.0,0.0,16.9,Clear,77
Station B,2024-12-12T04:00:00,4.3,0.0,31.7,Rain,66
Station A,2024-12-12T05:00:00,0.0,0.0,30.9,Cloudy,41
Station A,2024-12-12T06:00:00,0.0,0.0,-5.8,Clear,75
Station C,2024-12-12T07:00:00,0.0,0.0,11.4,Cloudy,65
Station C,2024-12-12T08:00:00,2.8,0.0,4.7,Rain,31
Station D,2024-12-12T09:00:00,8.9,3.6,27.2,Snow,22
Station D,2024-12-12T10:00:00,0.0,0.0,-1.2,Cloudy,50
Station A,2024-12-12T11:00:00,0.0,0.0,-7.1,Clear,42
Station D,2024-12-12T12:00:00,7.7,2.6,0.2,Snow,69
Station C,2024-12-12T13:00:00,8.3,4.8,30.6,Snow,33
Station A,2024-12-12T14:00:00,0.0,0.0,32.0,Clear,5
Station D,2024-12-12T15:00:00,4.4,0.0,11.3,Rain,23
Station A,2024-12-12T16:00:00,0.0,0.0,5.7,Cloudy,47
Station D,2024-12-12T17:00:00,8.2,0.0,25.2,Rain,25
Station D,2024-12-12T18:00:00,9.2,0.0,-7.0,Rain,1
Station C,2024-12-12T19:00:00,0.0,0.0,26.1,Cloudy,56
Station B,2024-12-12T20:00:00,0.0,0.0,28.8,Cloudy,92
Station B,2024-12-12T21:00:00,0.0,0.0,33.9,Cloudy,4
Station B,2024-12-12T22:00:00,1.1,0.0,17.7,Rain,24
Station A,2024-12-12T23:00:00,0.0,0.0,1.1,Cloudy,85
Station B,2024-12-13T00:00:00,0.0,0.0,29.5,Clear,7
Station D,2024-12-13T01:00:00,6.3,0.5,1.7,Snow,93
Station C,2024-12-13T02:00:00,5.9,0.0,-5.0,Rain,12
Station B,2024-12-13T03:00:00,7.5,0.0,-7.1,Rain,79
Station D,2024-12-13T04:00:00,6.1,2.4,8.6,Snow,59
Station B,2024-12-13T05:00:00,0.0,0.0,30.1,Clear,88
Station D,2024-12-13T06:00:00,0.0,0.0,19.2,Cloudy,9
Station A,2024-12-13T07:00:00,0.0,0.0,23.3,Clear,51
Station C,2024-12-13T08:00:00,0.0,0.0,12.5,Cloudy,68
Station D,2024-12-13T09:00:00,3.7,4.3,20.4,Snow,24
Station A,2024-12-13T10:00:00,0.0,0.0,6.5,Clear,27
Station D,2024-12-13T11:00:00,7.9,4.6,4.4,Snow,35
Station B,2024-12-13T12:00:00,0.0,0.0,-5.0,Cloudy,68
Station B,2024-12-13T13:00:00,8.8,4.9,-1.6,Snow,64
Station C,2024-12-13T14:00:00,9.7,1.9,28.5,Snow,0
Station A,2024-12-13T15:00:00,7.8,4.6,3.0,Snow,17
Station D,2024-12-13T16:00:00,4.9,3.0,25.2,Snow,13
Station A,2024-12-13T17:00:00,4.9,0.0,34.5,Rain,89
Station C,2024-12-13T18:00:00,0.0,0.0,4.5,Cloudy,63
Station B,2024-12-13T19:00:00,8.3,0.9,28.3,Snow,10
Station B,2024-12-13T20:00:00,0.0,0.0,-1.3,Cloudy,21
Station D,2024-12-13T21:00:00,0.0,0.0,25.5,Clear,13
Station B,2024-12-13T22:00:00,7.5,3.0,-5.9,Snow,49
Station D,2024-12-13T23:00:00,4.4,0.3,33.7,Snow,100
Station D,2024-12-14T00:00:00,0.0,0.0,2.2,Clear,96
Station C,2024-12-14T01:00:00,2.2,0.8,-7.6,Snow,5
Station A,2024-12-14T02:00:00,0.0,0.0,26.5,Cloudy,10
Station A,2024-12-14T03:00:00,2.2,4.0,-3.1,Snow,96
Station B,2024-12-14T04:00:00,5.2,0.0,9.4,Rain,18
Station C,2024-12-14T05:00:00,0.0,0.0,3.5,Clear,41
Station A,2024-12-14T06:00:00,3.8,4.1,-4.3,Snow,13
Station A,2024-12-14T07:00:00,8.5,0.0,17.8,Rain,34
Station A,2024-12-14T08:00:00,9.6,0.0,19.2,Rain,67
Station A,2024-12-14T09:00:00,0.0,0.0,6.1,Cloudy,87
Station A,2024-12-14T10:00:00,2.1,2.5,19.9,Snow,92
Station C,2024-12-14T11:00:00,0.0,0.0,30.9,Clear,10
Station A,2024-12-14T12:00:00,0.0,0.0,-3.9,Clear,92
Station C,2024-12-14T13:00:00,1.9,2.8,31.0,Snow,84
Station D,2024-12-14T14:00:00,1.6,3.8,32.2,Snow,29
Station D,2024-12-14T15:00:00,0.9,4.6,-0.5,Snow,56
Station B,2024-12-14T16:00:00,2.7,1.4,17.6,Snow,86
Station D,2024-12-14T17:00:00,0.0,0.0,22.7,Cloudy,98
Station D,2024-12-14T18:00:00,6.4,0.0,9.5,Rain,66
Station B,2024-12-14T19:00:00,0.0,0.0,-9.0,Clear,90
Station B,2024-12-14T20:00:00,3.3,1.0,17.7,Snow,18
Station A,2024-12-14T21:00:00,0.0,0.0,1.7,Clear,84
Station A,2024-12-14T22:00:00,0.0,0.0,18.2,Clear,54
Station A,2024-12-14T23:00:00,0.0,0.0,8.0,Cloudy,82
Station B,2024-12-15T00:00:00,0.0,0.0,4.5,Cloudy,60
Station B,2024-12-15T01:00:00,0.0,0.0,8.9,Cloudy,92
Station C,2024-12-15T02:00:00,2.8,0.3,31.5,Snow,89
Station C,2024-12-15T03:00:00,4.8,0.0,6.0,Rain,91
Station B,2024-12-15T04:00:00,0.0,0.0,18.7,Clear,60
Station C,2024-12-15T05:00:00,0.2,2.3,-8.1,Snow,39
Station D,2024-12-15T06:00:00,1.3,3.6,4.3,Snow,78
Station C,2024-12-15T07:00:00,0.0,0.0,24.0,Clear,40
Station D,2024-12-15T08:00:00,2.6,0.0,33.7,Rain,62
Station B,2024-12-15T09:00:00,0.0,0.0,3.7,Cloudy,12
Station B,2024-12-15T10:00:00,8.6,0.0,30.1,Rain,91
Station C,2024-12-15T11:00:00,0.7,0.0,16.6,Rain,10
Station B,2024-12-15T12:00:00,0.0,0.0,9.2,Cloudy,19
Station B,2024-12-15T13:00:00,2.3,1.4,-4.0,Snow,48
Station A,2024-12-15T14:00:00,0.4,0.0,20.5,Rain,66
Station D,2024-12-15T15:00:00,0.0,0.0,8.3,Clear,38
Station A,2024-12-15T16:00:00,0.0,0.0,7.2,Cloudy,87
Station C,2024-12-15T17:00:00,0.0,0.0,30.8,Clear,21
Station D,2024-12-15T18:00:00,0.0,0.0,1.3,Clear,86
Station D,2024-12-15T19:00:00,9.0,0.0,-7.1,Rain,84
Station A,2024-12-15T20:00:00,5.2,4.0,22.1,Snow,17
Station C,2024-12-15T21:00:00,4.7,2.9,2.7,Snow,12
Station B,2024-12-15T22:00:00,0.0,0.0,5.1,Clear,19
Station C,2024-12-15T23:00:00,0.0,0.0,-3.9,Cloudy,80
Station D,2024-12-16T00:00:00,9.6,0.2,21.4,Snow,51
Station D,2024-12-16T01:00:00,0.0,0.0,17.6,Clear,96
Station C,2024-12-16T02:00:00,0.8,0.0,-6.9,Rain,8
Station A,2024-12-16T03:00:00,3.8,0.0,-3.0,Rain,4
Station C,2024-12-16T04:00:00,0.0,0.0,34.2,Cloudy,59
Station A,2024-12-16T05:00:00,3.1,0.0,30.2,Rain,8
Station D,2024-12-16T06:00:00,5.1,2.6,22.9,Snow,37
Station C,2024-12-16T07:00:00,3.4,0.0,7.1,Rain,19
Station D,2024-12-16T08:00:00,4.9,0.0,29.0,Rain,12
Station B,2024-12-16T09:00:00,0.0,0.0,-6.5,Cloudy,26
Station D,2024-12-16T10:00:00,6.1,1.8,-8.5,Snow,64
Station D,2024-12-16T11:00:00,3.5,0.0,28.5,Rain,23
Station C,2024-12-16T12:00:00,2.9,4.3,13.6,Snow,17
Station A,2024-12-16T13:00:00,0.0,0.0,-5.8,Clear,90
Station B,2024-12-16T14:00:00,7.5,0.0,25.3,Rain,93
Station D,2024-12-16T15:00:00,0.0,0.0,25.7,Clear,41
Station D,2024-12-16T16:00:00,5.7,0.0,18.6,Rain,80
Station A,2024-12-16T17:00:00,7.8,0.2,31.6,Snow,78
Station C,2024-12-16T18:00:00,7.9,1.7,6.3,Snow,11
Station C,2024-12-16T19:00:00,4.1,5.0,3.9,Snow,53
Station C,2024-12-16T20:00:00,3.7,0.0,13.0,Rain,58
Station C,2024-12-16T21:00:00,0.0,0.0,22.7,Clear,77
Station A,2024-12-16T22:00:00,2.2,0.0,-9.2,Rain,48
Station B,2024-12-16T23:00:00,2.3,0.0,-5.6,Rain,93
Station D,2024-12-17T00:00:00,0.0,0.0,0.2,Clear,30
Station D,2024-12-17T01:00:00,7.5,2.8,19.9,Snow,53
Station A,2024-12-17T02:00:00,5.1,4.9,-6.0,Snow,37
Station D,2024-12-17T03:00:00,0.0,0.0,17.6,Cloudy,72
Station B,2024-12-17T04:00:00,3.4,0.0,34.5,Rain,98
Station D,2024-12-17T05:00:00,0.0,0.0,1.6,Clear,25
Station A,2024-12-17T06:00:00,0.0,0.0,0.5,Clear,6
Station A,2024-12-17T07:00:00,2.2,0.0,0.2,Rain,68
Station C,2024-12-17T08:00:00,0.0,0.0,11.9,Cloudy,80
Station D,2024-12-17T09:00:00,0.0,0.0,30.5,Cloudy,51
Station B,2024-12-17T10:00:00,9.3,3.3,-0.8,Snow,92
Station A,2024-12-17T11:00:00,0.0,0.0,-3.8,Clear,46
Station D,2024-12-17T12:00:00,8.4,0.0,9.4,Rain,6
Station C,2024-12-17T13:00:00,4.0,0.0,23.8,Rain,7
Station C,2024-12-17T14:00:00,0.0,0.0,28.5,Cloudy,49
Station B,2024-12-17T15:00:00,9.9,0.0,24.3,Rain,52
Station A,2024-12-17T16:00:00,0.0,0.0,-3.0,Cloudy,87
Station D,2024-12-17T17:00:00,0.0,0.0,5.8,Clear,47
Station B,2024-12-17T18:00:00,0.0,0.0,11.8,Clear,90
Station A,2024-12-17T19:00:00,6.9,0.0,-5.4,Rain,16
Station B,2024-12-17T20:00:00,5.0,2.4,16.0,Snow,0
Station A,2024-12-17T21:00:00,0.0,0.0,-8.9,Cloudy,11
Station D,2024-12-17T22:00:00,0.0,0.0,16.8,Cloudy,42
Station A,2024-12-17T23:00:00,4.5,1.6,7.0,Snow,45
Station D,2024-12-18T00:00:00,4.1,0.0,-3.8,Rain,19
Station D,2024-12-18T01:00:00,0.0,0.0,-5.1,Clear,25
Station C,2024-12-18T02:00:00,0.0,0.0,-1.4,Cloudy,94
Station C,2024-12-18T03:00:00,0.0,0.0,-3.8,Clear,31
